Group,site,species,intercept,slope,Persistence,Mean,Median
Plants,desertlabshrub,chri,NA,NA,0.095238095,0.111111111,0
Plants,desertlabshrub,chst,0.000888552,-1.661259547,0.190476191,0.611111111,0
Plants,desertlabshrub,cran,0.011309546,-1.666955804,0.238095238,7.944444444,0
Plants,desertlabshrub,crba,0.000275406,-0.436329048,0.190476191,0.833333333,0
Plants,desertlabshrub,crco,NA,NA,0.047619048,0.055555556,0
Plants,desertlabshrub,crne,NA,NA,0.095238095,0.277777778,0
Plants,desertlabshrub,crpt,0.008325258,-2.432909725,0.333333333,11.61111111,0
Plants,desertlabshrub,dapu,0.01181548,-0.684819602,0.761904762,33,16
Plants,desertlabshrub,depi,0.001348618,0.774084678,0.142857143,0.277777778,0
Plants,desertlabshrub,drcu,0.028026052,-0.997837311,0.761904762,106,30
Plants,desertlabshrub,erci,0.008289009,-0.419305679,0.80952381,12,9.5
Plants,desertlabshrub,erde,NA,NA,0.047619048,0.055555556,0
Plants,desertlabshrub,erdi,0.011578661,0.184911957,0.571428571,7.666666667,3
Plants,desertlabshrub,erla,0.008872918,-1.750091893,0.571428571,28.27777778,6
Plants,desertlabshrub,erte,0.002287604,-0.779784523,0.523809524,2.277777778,1.5
Plants,desertlabshrub,ertr,NA,NA,0.047619048,0.055555556,0
Plants,desertlabshrub,eumi,0.01563989,-0.239006141,0.619047619,76.27777778,5.5
Plants,desertlabshrub,evmu,0.016500627,-0.517053692,0.571428571,51.5,16
Plants,desertlabshrub,fica,0.005457208,-1.77755914,0.142857143,6.555555556,0
Plants,desertlabshrub,fide,NA,NA,0.095238095,9.5,0
Plants,desertlabshrub,gula,NA,NA,0.095238095,0.111111111,0
Plants,desertlabshrub,hapa,0.000391917,0.471949676,0.285714286,3.111111111,0
Plants,desertlabshrub,hehi,NA,NA,0.047619048,0.222222222,0
Plants,desertlabshrub,lare,0.004777025,-0.782308522,0.666666667,24.05555556,6.5
Plants,desertlabshrub,lego,0.438795681,-0.232656041,0.428571429,58.33333333,2
Plants,desertlabshrub,lela,1802.014875,0.047021456,0.428571429,13.27777778,1.5
Plants,desertlabshrub,libi,NA,NA,0.047619048,0.166666667,0
Plants,desertlabshrub,lohu,0.00126985,-1.437591575,0.142857143,1,0
Plants,desertlabshrub,loto,NA,NA,0.142857143,0.277777778,0
Plants,desertlabshrub,mapa,NA,NA,0.095238095,0.111111111,0
Plants,desertlabshrub,meal,NA,NA,0.095238095,0.444444444,0
Plants,desertlabshrub,mobe,0.006313263,-1.261789555,0.380952381,4.277777778,0
Plants,desertlabshrub,oepr,NA,NA,0.047619048,0.055555556,0
Plants,desertlabshrub,pehe,0.0492841,-0.439218426,0.857142857,141.7222222,64
Plants,desertlabshrub,pepl,0.003750654,-1.875804785,0.142857143,1.888888889,0
Plants,desertlabshrub,pere,0.001219013,-0.02019167,0.80952381,458,370
Plants,desertlabshrub,phcr,0.008615496,-1.760007237,0.238095238,9.333333333,0
Plants,desertlabshrub,phdi,NA,NA,0.142857143,0.166666667,0
Plants,desertlabshrub,plar,NA,NA,0.047619048,0.166666667,0
Plants,desertlabshrub,plin,0.003806678,-1.142114496,0.666666667,11.44444444,8
Plants,desertlabshrub,plpa,0.013093096,-1.144580638,0.714285714,39.55555556,16
Plants,desertlabshrub,pobi,NA,NA,0.142857143,1,0
Plants,desertlabshrub,scba,0.095571422,-0.940481483,0.857142857,255,108
Plants,desertlabshrub,sian,NA,NA,0.095238095,0.222222222,0
Plants,desertlabshrub,siir,0.015780863,-3.039216697,0.476190476,11.83333333,2
Plants,desertlabshrub,spec,0.001089653,-0.946394582,0.476190476,3.888888889,1
Plants,desertlabshrub,stmi,0.011816411,-1.363409051,0.714285714,50.22222222,6.5
Plants,desertlabshrub,vuoc,0.005563815,-0.396246446,0.714285714,44.77777778,7
Plants,Jornada_CS,ALIN,NA,NA,0.003389831,6.44E-05,0
Plants,Jornada_CS,ALLI1,NA,NA,0.003389831,0.000128814,0
Plants,Jornada_CS,ALMA,NA,NA,0.003389831,0.000528814,0
Plants,Jornada_CS,AMCH,6.09E-06,-0.073006498,0.027118644,0.000684746,0
Plants,Jornada_CS,APRA,NA,NA,0.006779661,0.022383051,0
Plants,Jornada_CS,ARGL,NA,NA,0.010169492,0.210881356,0
Plants,Jornada_CS,ARIS1,0.012483327,-1.507167762,0.074576271,0.394884746,0
Plants,Jornada_CS,ARLO,NA,NA,0.013559322,0.173691525,0
Plants,Jornada_CS,ARNE,NA,NA,0.020338983,0.112315254,0
Plants,Jornada_CS,ARPU,NA,NA,0.006779661,0.010535593,0
Plants,Jornada_CS,ARPU1,NA,NA,0.003389831,0.004379661,0
Plants,Jornada_CS,ARWR,0.300050948,-0.323445323,0.094915254,3.182037288,0
Plants,Jornada_CS,ASAL,NA,NA,0.010169492,0.245508475,0
Plants,Jornada_CS,ASCL1,NA,NA,0.003389831,0.000318644,0
Plants,Jornada_CS,ASNU,NA,NA,0.013559322,0.002111864,0
Plants,Jornada_CS,ASTE,NA,NA,0.006779661,0.006111864,0
Plants,Jornada_CS,ASTE1,NA,NA,0.016949153,0.002077966,0
Plants,Jornada_CS,ASTR1,NA,NA,0.003389831,0.000538983,0
Plants,Jornada_CS,ASWO,NA,NA,0.010169492,0.017291525,0
Plants,Jornada_CS,BAAB,0.004527232,-0.675124516,0.583050848,1.374054237,0.02
Plants,Jornada_CS,BAMU,0.000204549,-0.73540886,0.325423729,1.040840678,0
Plants,Jornada_CS,BAPE,NA,NA,0.010169492,0.000922034,0
Plants,Jornada_CS,BOER,NA,NA,0.003389831,0.002789831,0
Plants,Jornada_CS,BOUT1,NA,NA,0.003389831,1.36E-05,0
Plants,Jornada_CS,CABA,0.355261072,-0.213520214,0.027118644,0.009674576,0
Plants,Jornada_CS,CACH,NA,NA,0.006779661,0.009471186,0
Plants,Jornada_CS,CAWR,NA,NA,0.016949153,0.007915254,0
Plants,Jornada_CS,CHCO,7.30E-09,-0.12350866,0.06440678,0.02220678,0
Plants,Jornada_CS,CHIN,NA,NA,0.003389831,8.47E-05,0
Plants,Jornada_CS,CHST,NA,NA,0.010169492,0.004291525,0
Plants,Jornada_CS,COCO,NA,NA,0.006779661,0.000118644,0
Plants,Jornada_CS,CRAN,0.001696861,-2.096110887,0.159322034,0.14820678,0
Plants,Jornada_CS,CRCR,NA,NA,0.13559322,0.964861017,0
Plants,Jornada_CS,CRMI,0.004885352,-1.199241037,0.149152542,0.671711864,0
Plants,Jornada_CS,CRPO,0.003649778,-1.104867514,0.077966102,0.209576271,0
Plants,Jornada_CS,CRPT,NA,NA,0.057627119,0.283532203,0
Plants,Jornada_CS,CRYP1,NA,NA,0.081355932,0.085671186,0
Plants,Jornada_CS,CSDL1,NA,NA,0.027118644,0.000176271,0
Plants,Jornada_CS,CYGY,NA,NA,0.010169492,0.019901695,0
Plants,Jornada_CS,DAPU,0.019613026,-0.373960406,0.481355932,2.601518644,0
Plants,Jornada_CS,DEPI,0.026586316,-1.675550244,0.345762712,11.05191864,0
Plants,Jornada_CS,DIWI,0.001615676,-0.935212572,0.152542373,0.632969492,0
Plants,Jornada_CS,DYPE,NA,NA,0.023728814,0.011986441,0
Plants,Jornada_CS,ENDE,NA,NA,0.006779661,0.011481356,0
Plants,Jornada_CS,ERAB,0.000810415,-0.341183968,0.33559322,0.151769492,0
Plants,Jornada_CS,ERAN,NA,NA,0.006779661,3.39E-05,0
Plants,Jornada_CS,ERBE,NA,NA,0.016949153,0.014586441,0
Plants,Jornada_CS,ERCA,NA,NA,0.006779661,0.000938983,0
Plants,Jornada_CS,ERDI,0.019880409,-0.671899256,0.33559322,2.684159322,0
Plants,Jornada_CS,ERDV,NA,NA,0.003389831,0.052589831,0
Plants,Jornada_CS,ERIG1,NA,NA,0.006779661,0.002145763,0
Plants,Jornada_CS,ERIO1,NA,NA,0.003389831,1.69E-05,0
Plants,Jornada_CS,ERPU,0.097424617,-0.058453496,0.301694915,3.746538983,0
Plants,Jornada_CS,ERRO,0.081729653,-0.495420947,0.308474576,0.419098305,0
Plants,Jornada_CS,ERTR,0.051071285,-0.689680374,0.403389831,5.150532203,0
Plants,Jornada_CS,EUAL,0.039348918,-0.568115907,0.189830509,1.320535593,0
Plants,Jornada_CS,EUMI,NA,NA,0.027118644,0.141094915,0
Plants,Jornada_CS,EUPH1,NA,NA,0,0,0
Plants,Jornada_CS,EUSE,NA,NA,0.023728814,0.004945763,0
Plants,Jornada_CS,EUSR,NA,NA,0.003389831,3.39E-06,0
Plants,Jornada_CS,HAGR,3.210238923,-0.032073142,0.033898305,0.002501695,0
Plants,Jornada_CS,IPLO,0.003003827,-6.410927066,0.047457627,0.014277966,0
Plants,Jornada_CS,IVAM,NA,NA,0.057627119,0.367122034,0
Plants,Jornada_CS,LARE,NA,NA,0.006779661,0.003335593,0
Plants,Jornada_CS,LEER,NA,NA,0.010169492,0.015186441,0
Plants,Jornada_CS,LELA,0.007023001,-0.866785115,0.088135593,0.564098305,0
Plants,Jornada_CS,LEPI1,NA,NA,0.003389831,2.03E-05,0
Plants,Jornada_CS,LEVI,NA,NA,0.006779661,0.004,0
Plants,Jornada_CS,LIBI,NA,NA,0.003389831,0.000711864,0
Plants,Jornada_CS,LIVE,NA,NA,0.003389831,1.02E-05,0
Plants,Jornada_CS,LONE,NA,NA,0.023728814,0.029430509,0
Plants,Jornada_CS,MAFE,NA,NA,0.040677966,0.011044068,0
Plants,Jornada_CS,MAPI,NA,NA,0.003389831,9.15E-05,0
Plants,Jornada_CS,MELE,0.022803358,-1.003196365,0.111864407,0.343216949,0
Plants,Jornada_CS,MILI,NA,NA,0.006779661,0.00800339,0
Plants,Jornada_CS,MUPO,0.478583617,-0.180686239,0.762711864,66.87694576,29.426
Plants,Jornada_CS,NAHI,NA,NA,0.047457627,0.419261017,0
Plants,Jornada_CS,OEPR,NA,NA,0.003389831,4.41E-05,0
Plants,Jornada_CS,PEAN,NA,NA,0.010169492,0.001172881,0
Plants,Jornada_CS,PECT1,NA,NA,0.006779661,8.47E-05,0
Plants,Jornada_CS,PENA,0.018169117,-0.348772766,0.257627119,0.465725424,0
Plants,Jornada_CS,PHAC1,NA,NA,0.06779661,1.23401017,0
Plants,Jornada_CS,PHCO,NA,NA,0.047457627,0.237423729,0
Plants,Jornada_CS,PHIN,NA,NA,0.037288136,2.234762712,0
Plants,Jornada_CS,PLPA,NA,NA,0.003389831,0.001461017,0
Plants,Jornada_CS,POAC1,NA,NA,0.003389831,0.009559322,0
Plants,Jornada_CS,RANE,NA,NA,0.016949153,1.12779322,0
Plants,Jornada_CS,SACY,NA,NA,0.006779661,0.004681356,0
Plants,Jornada_CS,SAKA,NA,NA,0.006779661,0.00120678,0
Plants,Jornada_CS,SCAR,NA,NA,0.016949153,0.005389831,0
Plants,Jornada_CS,SCBR,0.131412189,0.378087803,0.105084746,0.037986441,0
Plants,Jornada_CS,SELE,0.007300048,-0.411458554,0.037288136,0.118020339,0
Plants,Jornada_CS,SELO,NA,NA,0.033898305,0.012016949,0
Plants,Jornada_CS,SOEL,0.000637987,-1.242674059,0.061016949,0.02679322,0
Plants,Jornada_CS,SPOR1,NA,NA,0.040677966,0.079783051,0
Plants,Jornada_CS,SPSU,NA,NA,0.003389831,1.69E-05,0
Plants,Jornada_CS,SPVEG,NA,NA,0.023728814,0.026935593,0
Plants,Jornada_CS,STAR,5.123031185,-0.523774567,0.108474576,0.876837288,0
Plants,Jornada_CS,STEX,NA,NA,0.003389831,0.000294915,0
Plants,Jornada_CS,STPA,NA,NA,0.003389831,0.003389831,0
Plants,Jornada_CS,TAAN,NA,NA,0.003389831,4.07E-05,0
Plants,Jornada_CS,TALI1,NA,NA,0.003389831,0.001850848,0
Plants,Jornada_CS,TECO,NA,NA,0.003389831,0.001264407,0
Plants,Jornada_CS,TILA,NA,NA,0.016949153,0.001176271,0
Plants,Jornada_CS,UKFO1,NA,NA,0.023728814,0.006935593,0
Plants,Jornada_CS,UKFO4,NA,NA,0.003389831,0.003389831,0
Plants,Jornada_CS,UKFO5,NA,NA,0.003389831,0.000142373,0
Plants,Jornada_CS,UKGS1,NA,NA,0.003389831,0.001338983,0
Plants,Jornada_CS,VEEN,NA,NA,0.016949153,0.010620339,0
Plants,Jornada_CS,VEWR,NA,NA,0.027118644,0.073149153,0
Plants,Jornada_CS,VUOC,NA,NA,0.003389831,0.004769492,0
Plants,Jornada_CW,ARIS1,0.091618752,-2.896527115,0.036363636,0.069287273,0
Plants,Jornada_CW,ARNE,0.088812261,-1.560727592,0.021818182,0.027858182,0
Plants,Jornada_CW,ARWR,0.347535479,-0.145521727,0.101818182,0.896483636,0
Plants,Jornada_CW,ASAL,NA,NA,0.014545455,0.015763636,0
Plants,Jornada_CW,ASNU,NA,NA,0.047272727,0.001992727,0
Plants,Jornada_CW,ASTE,NA,NA,0.018181818,0.002865455,0
Plants,Jornada_CW,ASTE1,NA,NA,0.007272727,3.64E-05,0
Plants,Jornada_CW,ASTR1,NA,NA,0.018181818,0.000247273,0
Plants,Jornada_CW,ASWO,NA,NA,0.003636364,1.82E-05,0
Plants,Jornada_CW,BAAB,0.003578763,-0.698883947,0.210909091,0.147509091,0
Plants,Jornada_CW,BAMU,2.62E-05,1.761326636,0.16,0.03408,0
Plants,Jornada_CW,BAPE,NA,NA,0.003636364,7.27E-05,0
Plants,Jornada_CW,CABA,NA,NA,0.003636364,0.008443636,0
Plants,Jornada_CW,CACH,NA,NA,0.032727273,0.319970909,0
Plants,Jornada_CW,CAWR,NA,NA,0.014545455,0.010189091,0
Plants,Jornada_CW,CHCO,NA,NA,0.003636364,3.64E-06,0
Plants,Jornada_CW,CHST,NA,NA,0.025454546,0.004087273,0
Plants,Jornada_CW,CRAN,NA,NA,0.047272727,0.012923636,0
Plants,Jornada_CW,CRCR,NA,NA,0.036363636,2.587581818,0
Plants,Jornada_CW,CRMI,NA,NA,0.094545455,0.015469091,0
Plants,Jornada_CW,CRPT,NA,NA,0.007272727,0.064152727,0
Plants,Jornada_CW,CRYP1,0.003808883,-0.54558856,0.330909091,0.156309091,0
Plants,Jornada_CW,CSDL1,0.00838014,-0.509283517,0.334545455,0.149338182,0
Plants,Jornada_CW,DAPU,0.001858331,-0.147474443,0.323636364,0.004447273,0
Plants,Jornada_CW,DEPI,0.011289088,-0.786286259,0.447272727,1.122527273,0
Plants,Jornada_CW,DIWI,0.001138012,-1.026203459,0.152727273,0.059781818,0
Plants,Jornada_CW,DRCU,NA,NA,0.007272727,2.18E-05,0
Plants,Jornada_CW,DYPE,NA,NA,0.007272727,0.001076364,0
Plants,Jornada_CW,ERAB,2.59E-06,-0.300223665,0.214545455,0.011570909,0
Plants,Jornada_CW,ERBE,NA,NA,0.003636364,3.64E-06,0
Plants,Jornada_CW,ERDI,0.002233225,8.916064517,0.189090909,0.059912727,0
Plants,Jornada_CW,ERIO1,NA,NA,0.003636364,3.64E-06,0
Plants,Jornada_CW,ERPU,0.000329383,-0.062935743,0.269090909,0.078643636,0
Plants,Jornada_CW,ERRO,NA,NA,0.192727273,0.007763636,0
Plants,Jornada_CW,ERTR,0.001128349,-0.79529608,0.243636364,0.012029091,0
Plants,Jornada_CW,ESME,NA,NA,0.003636364,9.09E-05,0
Plants,Jornada_CW,EUAL,NA,NA,0.014545455,0.00132,0
Plants,Jornada_CW,EUMC,NA,NA,0.003636364,0.000210909,0
Plants,Jornada_CW,GILI1,NA,NA,0.010909091,5.82E-05,0
Plants,Jornada_CW,GSDL1,NA,NA,0.003636364,1.82E-05,0
Plants,Jornada_CW,HAGR,NA,NA,0.010909091,0.000123636,0
Plants,Jornada_CW,HOMU,NA,NA,0.003636364,0.005850909,0
Plants,Jornada_CW,IPLO,NA,NA,0.025454546,0.000705455,0
Plants,Jornada_CW,IVAM,NA,NA,0.04,0.017792727,0
Plants,Jornada_CW,LEER,NA,NA,0.010909091,0.008145455,0
Plants,Jornada_CW,LEFE,NA,NA,0.003636364,0.000803636,0
Plants,Jornada_CW,LEGO,NA,NA,0.003636364,1.82E-05,0
Plants,Jornada_CW,LELA,0.037409173,-0.311892374,0.127272727,0.038941818,0
Plants,Jornada_CW,LEPI1,NA,NA,0.021818182,0.001123636,0
Plants,Jornada_CW,LEVI,NA,NA,0.029090909,0.000363636,0
Plants,Jornada_CW,LIBI,NA,NA,0.014545455,6.91E-05,0
Plants,Jornada_CW,LONE,NA,NA,0.025454546,0.00604,0
Plants,Jornada_CW,MAFE,NA,NA,0.109090909,0.05268,0
Plants,Jornada_CW,MELE,0.020688365,-1.039622662,0.08,0.248116364,0
Plants,Jornada_CW,MENT1,NA,NA,0.003636364,7.27E-06,0
Plants,Jornada_CW,MILI,NA,NA,0.025454546,0.01564,0
Plants,Jornada_CW,MUPO,0.725448404,-0.571406921,0.796363636,32.30946182,15.329
Plants,Jornada_CW,NAHI,NA,NA,0.058181818,0.00924,0
Plants,Jornada_CW,OEAL,NA,NA,0.014545455,0.007207273,0
Plants,Jornada_CW,OENO1,NA,NA,0.003636364,0.000214546,0
Plants,Jornada_CW,OEPR,NA,NA,0.050909091,0.008716364,0
Plants,Jornada_CW,PENA,0.652269149,-0.425820056,0.141818182,0.021803636,0
Plants,Jornada_CW,PHAC1,0.490969093,-6.685708075,0.134545455,0.40632,0
Plants,Jornada_CW,PHCO,NA,NA,0.065454546,0.051021818,0
Plants,Jornada_CW,PLPA,NA,NA,0.021818182,0.054887273,0
Plants,Jornada_CW,RANE,NA,NA,0.018181818,0.007501818,0
Plants,Jornada_CW,SAKA,NA,NA,0.018181818,0.000647273,0
Plants,Jornada_CW,SCAR,NA,NA,0.025454546,0.003709091,0
Plants,Jornada_CW,SCBR,1.30879E+16,0.006719952,0.047272727,0.003618182,0
Plants,Jornada_CW,SELE,0.012424075,-1.110553318,0.029090909,0.063381818,0
Plants,Jornada_CW,SELO,NA,NA,0.018181818,0.002967273,0
Plants,Jornada_CW,SILE,NA,NA,0.003636364,3.64E-06,0
Plants,Jornada_CW,SPOR1,NA,NA,0.007272727,0.001836364,0
Plants,Jornada_CW,SPVEG,NA,NA,0.018181818,0.023287273,0
Plants,Jornada_CW,STAR,0.016374019,-0.454756729,0.130909091,0.178941818,0
Plants,Jornada_CW,STEX,NA,NA,0.032727273,0.024312727,0
Plants,Jornada_CW,UKFO1,NA,NA,0.014545455,0.001323636,0
Plants,Jornada_CW,UKFO3,NA,NA,0.007272727,0.002269091,0
Plants,Jornada_CW,UKFO5,NA,NA,0.007272727,0.002356364,0
Plants,Jornada_CW,UKGR1,NA,NA,0.007272727,0.000818182,0
Plants,Jornada_CW,UKGS1,NA,NA,0.021818182,0.000905455,0
Plants,Jornada_CW,VEWR,NA,NA,0.021818182,0.019883636,0
Plants,Jornada_CW,XAMI,NA,NA,0.003636364,7.27E-06,0
Plants,Jornada_GS,ALIN,0.000308689,-1.315665332,0.113333333,0.097466667,0
Plants,Jornada_GS,ALLI1,NA,NA,0.07,0.054986667,0
Plants,Jornada_GS,AMAR1,NA,NA,0.006666667,0.003883333,0
Plants,Jornada_GS,AMCH,0.000579181,-0.705372632,0.21,0.21584,0
Plants,Jornada_GS,AMFI,NA,NA,0.003333333,0.00053,0
Plants,Jornada_GS,APRA,0.009280514,-1.089332649,0.196666667,7.181496667,0
Plants,Jornada_GS,ARAD,NA,NA,0.006666667,0.003846667,0
Plants,Jornada_GS,ARGL,NA,NA,0.026666667,0.31238,0
Plants,Jornada_GS,ARHA,NA,NA,0.016666667,0.03981,0
Plants,Jornada_GS,ARIS1,0.001860902,-0.70756267,0.193333333,0.669423333,0
Plants,Jornada_GS,ARLO,0.019011798,-2.323302276,0.083333333,2.320813333,0
Plants,Jornada_GS,ARNE,0.011075273,-0.777330391,0.056666667,0.30232,0
Plants,Jornada_GS,ARPA,NA,NA,0.003333333,0.01376,0
Plants,Jornada_GS,ARPE,NA,NA,0.006666667,0.081173333,0
Plants,Jornada_GS,ARPU,NA,NA,0.053333333,0.355506667,0
Plants,Jornada_GS,ARPU1,NA,NA,0.013333333,0.0506,0
Plants,Jornada_GS,ARTE,0.001887566,-0.490650262,0.036666667,0.20458,0
Plants,Jornada_GS,ARTE1,NA,NA,0.006666667,0.009756667,0
Plants,Jornada_GS,ARWR,0.022250735,-0.208967145,0.11,2.32809,0
Plants,Jornada_GS,ASCR,NA,NA,0.003333333,0.00083,0
Plants,Jornada_GS,ASNU,NA,NA,0.12,0.976623333,0
Plants,Jornada_GS,ASSU,NA,NA,0.003333333,0.000346667,0
Plants,Jornada_GS,ASTE,0.000903054,-1.559512937,0.173333333,4.515233333,0
Plants,Jornada_GS,ASTE1,NA,NA,0.03,0.01032,0
Plants,Jornada_GS,ASTE2,NA,NA,0.01,0.047643333,0
Plants,Jornada_GS,ASTR1,NA,NA,0.043333333,0.03117,0
Plants,Jornada_GS,BAAB,0.001093164,-0.527612732,0.266666667,0.540196667,0
Plants,Jornada_GS,BABI,NA,NA,0.016666667,1.027636667,0
Plants,Jornada_GS,BAMU,2.35E-06,-0.323749485,0.226666667,0.11403,0
Plants,Jornada_GS,BAPE,NA,NA,0.006666667,0.001633333,0
Plants,Jornada_GS,BOAR,NA,NA,0.003333333,0.00018,0
Plants,Jornada_GS,BOCU,0.015933064,-0.42694594,0.02,0.05068,0
Plants,Jornada_GS,BOER,0.552885663,-0.31381431,1,269.7759467,256.9095
Plants,Jornada_GS,BOER1,NA,NA,0.013333333,7.33E-05,0
Plants,Jornada_GS,BOSP,NA,NA,0.01,2.00E-05,0
Plants,Jornada_GS,BOTO,NA,NA,0.003333333,0.00185,0
Plants,Jornada_GS,BRAS1,NA,NA,0.003333333,8.33E-05,0
Plants,Jornada_GS,CABA,0.000999515,-0.468160902,0.266666667,0.13345,0
Plants,Jornada_GS,CACH,NA,NA,0.006666667,0.055866667,0
Plants,Jornada_GS,CAJA,0.005959179,-0.836724966,0.083333333,0.330326667,0
Plants,Jornada_GS,CAWR,0.003018627,-38.28376776,0.08,0.11513,0
Plants,Jornada_GS,CHCO,0.001724686,-1.144160693,0.09,0.08201,0
Plants,Jornada_GS,CHIN,0.000188755,-0.867864825,0.216666667,0.057,0
Plants,Jornada_GS,CHST,0.094073031,-0.845616524,0.12,10.33190667,0
Plants,Jornada_GS,COCO,NA,NA,0.01,8.00E-04,0
Plants,Jornada_GS,CRAN,0.002444298,-1.354779987,0.233333333,1.31369,0
Plants,Jornada_GS,CRCR,0.023888145,-0.889525644,0.303333333,13.26786,0
Plants,Jornada_GS,CRMI,0.001003289,-1.405407124,0.206666667,0.285116667,0
Plants,Jornada_GS,CRPO,0.001848092,-0.67001402,0.586666667,8.013116667,0.062
Plants,Jornada_GS,CRPT,NA,NA,0.033333333,1.283136667,0
Plants,Jornada_GS,CRYP1,0.000231226,-1.160454792,0.126666667,1.37783,0
Plants,Jornada_GS,DAPU,0.000865348,-0.889575915,0.186666667,0.156576667,0
Plants,Jornada_GS,DECO,0.000651943,-0.212186837,0.093333333,0.216833333,0
Plants,Jornada_GS,DEPI,0.003283494,-1.970195039,0.31,6.874216667,0
Plants,Jornada_GS,DEVI,NA,NA,0.006666667,0.00095,0
Plants,Jornada_GS,DICA,NA,NA,0.003333333,0.033653333,0
Plants,Jornada_GS,DIWI,0.002414775,-1.56420426,0.21,3.274536667,0
Plants,Jornada_GS,ERAB,0.000245199,-0.941057047,0.366666667,0.20036,0
Plants,Jornada_GS,ERAN,0.000413214,-0.804601552,0.08,0.02905,0
Plants,Jornada_GS,ERBE,NA,NA,0.033333333,0.008743333,0
Plants,Jornada_GS,ERCA,NA,NA,0.003333333,0.002603333,0
Plants,Jornada_GS,ERDI,0.003685618,-1.224699531,0.31,3.347653333,0
Plants,Jornada_GS,ERDV,NA,NA,0.01,0.001506667,0
Plants,Jornada_GS,ERIG1,NA,NA,0.013333333,0.000426667,0
Plants,Jornada_GS,ERLE,0.00774984,-0.335043743,0.083333333,0.452393333,0
Plants,Jornada_GS,ERPU,0.001345717,-0.517352665,0.203333333,0.30902,0
Plants,Jornada_GS,ERRO,NA,NA,0.01,0.00069,0
Plants,Jornada_GS,ERTE,NA,NA,0.08,1.940996667,0
Plants,Jornada_GS,ERTR,0.015845526,-1.136217243,0.14,1.901176667,0
Plants,Jornada_GS,ESME,0.009391641,-1.600370164,0.156666667,14.11996667,0
Plants,Jornada_GS,EUAL,0.002245898,0.885924935,0.036666667,0.013113333,0
Plants,Jornada_GS,EUDE,NA,NA,0.02,0.00527,0
Plants,Jornada_GS,EUGL,NA,NA,0.043333333,0.006003333,0
Plants,Jornada_GS,EUMI,NA,NA,0.02,0.07616,0
Plants,Jornada_GS,EUPH1,NA,NA,0.003333333,2.00E-05,0
Plants,Jornada_GS,EUSE,NA,NA,0.026666667,0.009643333,0
Plants,Jornada_GS,EUSR,NA,NA,0.026666667,0.002436667,0
Plants,Jornada_GS,EVNU,NA,NA,0.003333333,0.003833333,0
Plants,Jornada_GS,GAPI,NA,NA,0.016666667,0.004486667,0
Plants,Jornada_GS,GIFL,NA,NA,0.006666667,0.00094,0
Plants,Jornada_GS,GILI1,NA,NA,0.05,0.20349,0
Plants,Jornada_GS,GSDL1,0.000289899,0.389320674,0.1,0.00294,0
Plants,Jornada_GS,HAGR,0.002025667,-0.821719643,0.183333333,0.598013333,0
Plants,Jornada_GS,HEAN,NA,NA,0.003333333,0.002186667,0
Plants,Jornada_GS,HECI,NA,NA,0.003333333,6.67E-06,0
Plants,Jornada_GS,HELI1,NA,NA,0.013333333,0.000316667,0
Plants,Jornada_GS,HEPE,NA,NA,0.026666667,0.014166667,0
Plants,Jornada_GS,HODR,9.98E-05,-1.133075405,0.053333333,0.007063333,0
Plants,Jornada_GS,HOGL,0.002039792,-0.933435541,0.06,0.17382,0
Plants,Jornada_GS,HYFL,NA,NA,0.056666667,0.06,0
Plants,Jornada_GS,HYOD,NA,NA,0.006666667,0.0045,0
Plants,Jornada_GS,HYVE,NA,NA,0.033333333,0.055876667,0
Plants,Jornada_GS,IVAM,0.00430099,-0.402424782,0.093333333,1.266183333,0
Plants,Jornada_GS,KALL1,NA,NA,0.03,0.0424,0
Plants,Jornada_GS,KRAM1,NA,NA,0.003333333,0.00027,0
Plants,Jornada_GS,LARE,NA,NA,0.016666667,0.02316,0
Plants,Jornada_GS,LEER,0.002801103,-0.507302532,0.1,0.227733333,0
Plants,Jornada_GS,LEFE,NA,NA,0.016666667,0.25808,0
